id,товар,назва товару,марка,дата,час,шт,грам,літрів,вартість,сума,заповнив,is_interesting,why
93408225,спеції,суміш трав,Цветаромат,03.11.2020,,1,10,,3.50,,Карина,,
93408225,кава,кава розчинна,Carte Noire,03.11.2020,,1,250,,109.70,,Карина,,
93408225,товар,пакети для сміття,Своя Лінія,03.11.2020,,1,,,21.90,,Карина,,
93408225,солодощі,торт,Наполеон,03.11.2020,,1,100,,54.50,,Карина,,
93408225,побутова хімія,серветки,Unis,03.11.2020,,1,120,,34.90,,Карина,,
93408225,снеки,насіння,Сан Санич,03.11.2020,,1,170,,18.90,,Карина,,
93408225,солодощі,драже,Своя Лінія,03.11.2020,,1,80,,8.10,,Карина,,
93408225,солодощі,драже,Mars,03.11.2020,,1,90,,27.40,,Карина,,
93408225,спеції,приправа,Exclusive,03.11.2020,,1,40,,17.90,,Карина,,
93408225,косметика,дезодорант,Old Spice,03.11.2020,,1,,0.15,56.20,,Карина,,
93408225,солодощі,жувальну гумку,Orbit,03.11.2020,,1,35,,20.90,,Карина,,
93408225,фрукти,клементин,,03.11.2020,,1,100,,4.60,,Карина,,
90868904,техніка,квадрокоптер ,,08.05.2020,,1,,,699.00,,Вероніка,,
90875480,NA,,,04.12.2019,,,,,,,Вероніка,,
90883758,алкоголь,горілка,Воздух,04.12.2019,,1,,0.7,125.20,,Вероніка,,
90883758,алкоголь,напій енергетичний,Revo Alko Energy,04.12.2019,,1,,0.5,31.90,,Вероніка,,
90883758,консерви мʼясні,свинина консервована,,04.12.2019,,1,525,,58.90,,Вероніка,,
90883758,солодощі,драже,Drops-Cocos,04.12.2019,,1,120,,12.60,,Вероніка,,
90883758,напій безалкогольний,сік,,04.12.2019,,1,,0.5,8.70,,Вероніка,,
90890986,солодощі,шоколад,Milka,14.05.2020,,2,100,,32.40,64.80,Вероніка,,
90890986,солодощі,шоколад,Milka,14.05.2020,,4,90,,23.06,92.24,Вероніка,,
90890986,солодощі,шоколад,Milka,14.05.2020,,7,90,,29.81,208.67,Вероніка,,
90890986,молочна продукція,масло вершкове,Селянське,23.06.2020,,8,,,34.67,277.00,Вероніка,,
90893713,алкоголь,горілка,Green Day,26.07.2020,,1,,1,149.00,,Вероніка,,
90893713,алкоголь,пиво,Чернігівське,26.07.2020,,1,,1.5,27.08,,Вероніка,,
90893713,риба,густера,Aris,26.07.2020,,1,,,16.67,,Вероніка,,
90893713,фрукти,диня,,26.07.2020,,1,,,20.60,,Вероніка,,
90893713,дитячі товари,серветки,Своя Лінія,26.07.2020,,1,,,12.92,,Вероніка,,
90893713,мʼясо та м'ясні продукти,курка,Секрети шефа,26.07.2020,,1,,,81.52,,Вероніка,,
90907716,кава,кава розчинна,Jacobs Monarch,04.07.2018,,1,400,,271.00,,Вероніка,,
90907716,кава,кава розчинна,Jacobs Monarch,09.07.2018,,2,400,,271.00,542.00,Вероніка,,
90911534,алкоголь,горілка,Козацька рада,04.02.2019,,1,,0.7,125.20,,Вероніка,,
90911534,ковбаса та ковбасні вироби,сосиски,Добров,04.02.2019,,1,321,,63.88,,Вероніка,,
90911534,ковбаса та ковбасні вироби,сосиски,Добров,04.02.2019,,1,317,,63.08,,Вероніка,,
90911534,напій безалкогольний,крабові палички,Vici,04.02.2019,,1,,0.5,100.53,,Вероніка,,
90911534,алкоголь,вино,Vermouth,05.02.2019,,1,,1,80.23,,Вероніка,,
90911534,сир,сир м'який,,05.02.2019,,1,187,,80.13 ,,Вероніка,,
90911534,ковбаса та ковбасні вироби,сосиски,Ятрань,05.02.2019,,1,395,,36.11,,Вероніка,,
90911534,хлібобулочні вироби,пиріжок,,05.02.2019,,1,,,11.98,,Вероніка,,
90914609,NA,,,,,,,,,,Вероніка,,
90917827,алкоголь,лікер,Baileys,08.04.2020,,1,,0.5,348.25,,Вероніка,,
90923698,кава,кава розчинна,Jacobs Monarch,06.05.2019,,1,400,,242.32,,Вероніка,,
90923698,ікра,ікра червона,,06.05.2019,,2,,,203.12,406.24,Вероніка,,
90923698,ікра,ікра червона,,28.05.2019,,1,130,,139.70,,Вероніка,,
90923698,ікра,ікра червона,,28.05.2019,,1,130,,137.70,,Вероніка,,
90923698,ікра,ікра червона,,04.06.2019,,1,130,,139.70,,Вероніка,,
90923698,ікра,ікра червона,,04.06.2019,,1,130,,137.70,,Вероніка,,
90924430,алкоголь,лікер,,09.05.2020,,2,,,213.00,826.00,Вероніка,,
90943173,NA,,,,,,,,,,Вероніка,,
90944837,алкоголь,горілка,Хортиця,07.02.2020,,1,,1,149.00,,Вероніка,,
90952291,алкоголь,коньяк,Hennesy,12.04.2020,,1,,0.5,735.00,,Вероніка,,
90956046,NA,,,,,,,,,,Вероніка,,
90960419,алкоголь,віскі,Jack Daniels,03.10.2019,,1,,0.5,404.85,,Вероніка,,
90963943,товар,презервативи,Dolphi,13.06.2019,,1,,,280.30,,Вероніка,,
90965490,NA,,,,,,,,,,Вероніка,,
90970490,алкоголь,віскі,Sir Edward,29.11.2018,,1,,0.7,214.00,,Вероніка,,
90972952,дитячі товари,самокат,,05.06.2020,,1,,,300.00,,Вероніка,,
90973177,мʼясо та м'ясні продукти,курка,Наша ряба,03.12.2019,,1,2068,,101.33,,Вероніка,,
90973177,молочна продукція,морозиво,Ласунка,03.12.2019,,4,,,24.67,98.68 ,Вероніка,,
90973177,алкоголь,коньяк,Старий Кахеті,03.12.2019,,2,,0.5,189.58,379.16 ,Вероніка,,
90973177,ковбаса та ковбасні вироби,сосиски,Добров,03.12.2019,,1,444,,61.55,,Вероніка,,
90973177,фрукти,апельсини,,29.12.2019,,1,1000,,20.79,,Вероніка,,
90973177,алкоголь,горілка,Фінляндія,29.12.2019,,1,,0.5,124.17,,Вероніка,,
90973177,ікра,ікра червона,Камчадал,29.12.2019,,1,100,,83.25,,Вероніка,,
90973177,ікра,ікра червона,Рибкоппродукт,29.12.2019,,1,120,,135.92,,Вероніка,,
90973177,соус,кетчуп,Торчин,29.12.2019,,1,450,,13.83,,Вероніка,,
90973177,алкоголь,коньяк,Закарпатський,29.12.2019,,1,,0.5,176.25,,Вероніка,,
90973177,алкоголь,коньяк,Клинков,29.12.2019,,1,,0.5,158.58,,Вероніка,,
90973177,алкоголь,коньяк,Легенди Колхіди,29.12.2019,,1,,0.5,127.92 ,,Вероніка,,
90973177,молочна продукція,морозиво,Ласунка,29.12.2019,,1,,,24.92 ,,Вероніка,,
90973177,ковбаса та ковбасні вироби,сосиски,Добров,29.12.2019,,1,,,150.33,,Вероніка,,
90973177,риба,скумбрія,,29.12.2019,,1,300,,37.11,,Вероніка,,
90973177,мʼясо та м'ясні продукти,курка,Наша ряба,29.12.2019,,1,1600,,78.40,,Вероніка,,
90973177,солодощі,шоколад,Millennium,29.12.2019,,1,,,16.92,33.84,Вероніка,,
90973177,горіхи,мендаль,Своя Лінія,29.12.2019,,1,,,25.50,,Вероніка,,
90980681,алкоголь,лікер,Becherovka ,24.05.2020,,1,,0.5,258.80,,Вероніка,,
90980681,алкоголь,лікер,Becherovka ,03.06.2020,,1,,0.5,258.80,,Вероніка,,
90980681,алкоголь,лікер,Becherovka ,07.06.2020,,1,,0.5,258.80,,Вероніка,,
90980681,алкоголь,бренді,Shabo,05.02.2020,,1,,0.5,367.33,,Вероніка,,
90991382,алкоголь,лікер,Sheridans,17.12.2019,,1,,0.5,524.40,,Вероніка,,
90991382,алкоголь,лікер,Sheridans,18.12.2019,,1,,0.5,379.30,,Вероніка,,
90991382,кава,кава розчинна,Jacobs Monarch,12.01.2020,,1,280,,289.29,,Вероніка,,
90996632,алкоголь,коньяк,Astafian,24.07.2020,,1,,0.5,215.30,,Вероніка,,
90996632,солодощі,шоколад,Milka,24.07.2020,,1,300,,67.61,,Вероніка,,
91002519,алкоголь,віскі,Jack Daniels,15.01.2020,,1,,0.5,405.10,,Вероніка,,
91018084,кава,кава розчинна,Jacobs Monarch,22.05.2019,,1,400,,307.59,,Вероніка,,
91020580,алкоголь,,Шустов,31.03.2020,,1,,0.5,80.30,,Вероніка,,
91020580,молочна продукція,молоко,Своя Лінія,31.03.2020,,1,370,,30.60,,Вероніка,,
91020580,ковбаса та ковбасні вироби,ковбаса,Ковбасний ряд,31.03.2020,,1,450,,39.40,,Вероніка,,
91020580,ковбаса та ковбасні вироби,ковбаса,Ковбасний ряд,31.03.2020,,1,,,65.30,,Вероніка,,
91020580,консерви овочеві,квасоля,DIAMIR,31.03.2020,,1,540,,38.20,,Вероніка,,
91022837,техніка,квадрокоптер,,15.03.2020,,1,,,359.20,,Вероніка,,
91022913,NA,,,,,,,,,,Вероніка,,
93409200,алкоголь,лікер,Sheridans,03.03.2020,,1,,0.5,340.00,,Карина,,
91023742,NA,,,,,,,,,,Вероніка,,
91024845,косметика,касети для гоління,Gillette,13.01.2019,,1,,,157.86,,Вероніка,,
91024845,косметика,касети для гоління,Gillette,13.01.2019,,1,,,236.80,,Вероніка,,
93410598,алкоголь,віскі,Jack Daniels,22.05.2020,,1,,0.5,356.00,,Карина,,
91025004,ікра,ікра червона,Рибкоппродукт,01.06.2020,,2,120,,242.94,485.87,Вероніка,,
91025004,алкоголь,віскі,Jameson,01.06.2020,,1,,0.5,382.00,,Вероніка,,
91034056,алкоголь,бренді,Versailles,16.01.2020,,1,,0.5,150.00,,Вероніка,,
91034056,солодощі,шоколад,Світоч,16.1.2020,,4,,,32.60,130.40,Вероніка,,
93439726,кава,кава розчинна,Jacobs Monarch,31.12.2019,,1,400,,303.10,,Карина,,
93439868,косметика,шампунь,Garnier,06.08.2020,,,,0.4,80.90,,Карина,,
93439868,косметика,дезодорант,Nivea,06.08.2020,,,,0.05,33.5,,Карина,,
93439868,товари для тварин,корм для тварин,Whiskas,06.08.2020,,,100,,9.3,,Карина,,
93439868,товари для тварин,корм для тварин,Sheba,06.08.2020,,,85,,13.9,,Карина,,
93439868,кава,кава розчинна,Nescafe Gold,06.08.2020,,,100,,113.5,,Карина,,
93439868,товар,закуска,Своя Лінія,24.08.2020,,,200,,19.60,,Карина,,
93439868,консерви рибні,мінтай консервований,Veladis,24.08.2020,,,120,,44.2,,Карина,,
93439868,товар,закуска,Пікнік,24.08.2020,,,180,,23.8,,Карина,,
93439868,сир,сир плавлений,Комо,24.08.2020,,,150,,39.48,,Карина,,
93439868,чай,чай,De Luxe Foods Goods Selected,24.08.2020,,,100,,42.2,,Карина,,
93439868,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,24.08.2020,,,357,,258.75,,Карина,,
93439868,алкоголь,бренді,Versailles,27.02.2020,,2,,0.5,150.00,300.00,Вероніка,,
93439868,кава,кава розчинна,Carte Noire,27.02.2020,,1,70,,114.90,,Вероніка,,
93439868,товар,сигарети,Winston,27.02.2020,,1,,,47.95,,Вероніка,,
91034056,солодощі,халва,Золотой Век,27.02.2020,,1,500,,26.30,,Вероніка,,
91034056,мʼясо та м'ясні продукти,шинка,Своя Лінія,27.02.2020,,1,368,,77.44,,Вероніка,,
91034056,мʼясо та м'ясні продукти,шинка,Своя Лінія,27.02.2020,,1,355,,74.40,,Вероніка,,
91034056,алкоголь,бренді,Versailles,08.03.2020,,1,,,128.50,,Вероніка,,
91034056,молочна продукція,сирок глазурований,Фанні,08.03.2020,,2,100,,30.00,60.00,Вероніка,,
91034056,солодощі,батончик,Mars,08.03.2020,,2,200,,35.80,71.60,Вероніка,,
91034056,мʼясо та м'ясні продукти,свинина,М'ясна весна,08.03.2020,,1,798,,71.70,,Вероніка,,
91038877,техніка,портативна батарея,,18.04.2020,,1,,,299.00,,Вероніка,,
93439868,консерви рибні,лосось консервований,Боцман,24.08.2020,,,190,,34.9,,Карина,,
93439868,солодощі,шоколад,Millennium,24.08.2020,,,135,,33.55,,Карина,,
93439868,солодощі,шоколад,Millennium,24.08.2020,,,135,,33.55,,Карина,,
93439868,риба,філе оселедця,Санта Бремор,24.08.2020,,,270,,31.9,,Карина,,
93439868,сир,сир твердий,Комо,24.08.2020,,,160,,47.1,,Карина,,
93439868,чай,чай,De Luxe Foods Goods Selected,24.08.2020,,,80,,34.7,,Карина,,
93439868,олія,олія соняшникова,Своя лінія,24.08.2020,,,,0.9,25.9,,Карина,,
93439868,напівфабрикати,ковбаски гриль,Глобино,24.08.2020,,,600,,68.5,,Карина,,
91046676,алкоголь,лікер,Becherovka,25.03.2020,,1,,0.5,214.80,,Вероніка,,
91046676,ікра,ікра червона,Рибопродукт,25.03.2020,,2,120,,152.48,304.96,Вероніка,,
91046676,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,25.03.2020,,1,,,74.80,,Вероніка,,
90034727,ковбаса та ковбасні вироби,ковбаса,Ковбасний ряд,21.09.2019,,1,420,,41.58,,Вероніка,,
90034727,косметика,дезодорант,Nivea,21.09.2019,,1,,,39.42,,Вероніка,,
90034727,косметика,дезодорант,Nivea,21.09.2019,,1,,,34.92,,Вероніка,,
90034727,побутова хімія,засіб миючий,Domestos,21.09.2019,,1,,,32.42,,Вероніка,,
90034727,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,21.09.2019,,1,500,,88.25,,Вероніка,,
90034727,ковбаса та ковбасні вироби,ковбаса,Своя Лінія,21.09.2019,,1,400,,48.08,,Вероніка,,
90034727,косметика,гель для душу,Fa,21.09.2019,,1,,,28.58,,Вероніка,,
90034727,молочна продукція,масло вершкове,АТБ Спецзамовлення,21.09.2019,,3,300,,49.08,147.24,Вероніка,,
90034727,дитячі товари,набір,,21.09.2019,,1,,,22.42,,Вероніка,,
